epoch,loss,data,set
111,16.295228958129883,0,train
111,28.948564529418945,0,validation
112,17.103893280029297,0,train
112,30.038347244262695,0,validation
113,16.268972396850586,0,train
113,29.171707153320312,0,validation
114,17.04530143737793,0,train
114,28.98489761352539,0,validation
115,15.461329460144043,0,train
115,28.7778377532959,0,validation
116,16.60515785217285,0,train
116,29.574665069580078,0,validation
117,16.06451416015625,0,train
117,29.467126846313477,0,validation
118,16.141916275024414,0,train
118,28.740266799926758,0,validation
119,16.548173904418945,0,train
119,29.775476455688477,0,validation
120,15.822277069091797,0,train
120,28.793439865112305,0,validation
121,15.206389427185059,0,train
121,28.38600730895996,0,validation
122,15.200925827026367,0,train
122,28.30073356628418,0,validation
123,15.274840354919434,0,train
123,28.622507095336914,0,validation
124,15.438962936401367,0,train
124,28.338539123535156,0,validation
125,15.032700538635254,0,train
125,28.160104751586914,0,validation
126,15.696483612060547,0,train
126,28.1436824798584,0,validation
127,14.755916595458984,0,train
127,28.08264923095703,0,validation
128,15.188767433166504,0,train
128,28.37150001525879,0,validation
129,14.694778442382812,0,train
129,28.455005645751953,0,validation
130,14.75175666809082,0,train
130,28.191904067993164,0,validation
131,14.552874565124512,0,train
131,27.834583282470703,0,validation
132,14.956767082214355,0,train
132,27.804201126098633,0,validation
133,14.315376281738281,0,train
133,27.71914291381836,0,validation
134,14.407028198242188,0,train
134,28.03078842163086,0,validation
135,14.785077095031738,0,train
135,28.012300491333008,0,validation
136,14.95728874206543,0,train
136,28.421018600463867,0,validation
137,15.323871612548828,0,train
137,27.909624099731445,0,validation
138,15.861809730529785,0,train
138,29.357614517211914,0,validation
139,14.5075101852417,0,train
139,27.86113739013672,0,validation
140,14.935760498046875,0,train
140,28.033823013305664,0,validation
141,14.74122428894043,0,train
141,27.679922103881836,0,validation
142,13.73033332824707,0,train
142,26.899118423461914,0,validation
143,14.54568862915039,0,train
143,27.52838897705078,0,validation
144,13.570352554321289,0,train
144,27.1260929107666,0,validation
145,15.447630882263184,0,train
145,28.5301570892334,0,validation
146,13.667828559875488,0,train
146,26.90195655822754,0,validation
147,13.3499755859375,0,train
147,27.001516342163086,0,validation
148,14.13063907623291,0,train
148,27.50556755065918,0,validation
149,13.53447437286377,0,train
149,27.477773666381836,0,validation
150,13.69551944732666,0,train
150,27.724380493164062,0,validation
151,13.629956245422363,0,train
151,27.52737045288086,0,validation
152,13.9633207321167,0,train
152,27.72412109375,0,validation
153,14.02567195892334,0,train
153,26.901546478271484,0,validation
154,13.779916763305664,0,train
154,27.876802444458008,0,validation
155,13.679023742675781,0,train
155,26.990461349487305,0,validation
156,14.220062255859375,0,train
156,27.522153854370117,0,validation
157,12.906042098999023,0,train
157,27.31254768371582,0,validation
158,13.362373352050781,0,train
158,27.164627075195312,0,validation
159,13.820778846740723,0,train
159,27.43570327758789,0,validation
160,13.554746627807617,0,train
160,27.070404052734375,0,validation
161,13.149959564208984,0,train
161,26.86810302734375,0,validation
162,13.147163391113281,0,train
162,26.59960174560547,0,validation
163,13.285628318786621,0,train
163,27.33991813659668,0,validation
164,13.35469913482666,0,train
164,26.601688385009766,0,validation
165,12.439227104187012,0,train
165,26.50244903564453,0,validation
166,13.376829147338867,0,train
166,26.808748245239258,0,validation
167,12.604255676269531,0,train
167,26.663612365722656,0,validation
168,14.033358573913574,0,train
168,28.080381393432617,0,validation
169,12.968696594238281,0,train
169,27.012184143066406,0,validation
170,12.36093521118164,0,train
170,26.36642837524414,0,validation
171,13.479222297668457,0,train
171,26.868450164794922,0,validation
172,12.461152076721191,0,train
172,26.455245971679688,0,validation
173,12.67224407196045,0,train
173,26.644773483276367,0,validation
174,12.716835975646973,0,train
174,26.271413803100586,0,validation
175,12.7029447555542,0,train
175,26.520946502685547,0,validation
176,13.316183090209961,0,train
176,27.255577087402344,0,validation
177,12.795031547546387,0,train
177,26.779373168945312,0,validation
178,12.43293285369873,0,train
178,26.707931518554688,0,validation
179,12.825580596923828,0,train
179,26.94529914855957,0,validation
180,12.287817001342773,0,train
180,26.3504581451416,0,validation
181,13.078356742858887,0,train
181,26.560123443603516,0,validation
182,12.583978652954102,0,train
182,26.480735778808594,0,validation
183,12.473617553710938,0,train
183,26.450904846191406,0,validation
184,12.171109199523926,0,train
184,26.28314208984375,0,validation
185,12.653768539428711,0,train
185,26.211206436157227,0,validation
186,12.4950590133667,0,train
186,25.914981842041016,0,validation
187,12.090217590332031,0,train
187,25.941967010498047,0,validation
188,11.93608283996582,0,train
188,26.123432159423828,0,validation
189,12.280832290649414,0,train
189,26.345073699951172,0,validation
190,13.018311500549316,0,train
190,26.82154083251953,0,validation
191,12.177898406982422,0,train
191,26.1209716796875,0,validation
192,12.717129707336426,0,train
192,26.66323471069336,0,validation
193,12.000856399536133,0,train
193,26.06095314025879,0,validation
194,11.780315399169922,0,train
194,26.153356552124023,0,validation
195,12.558932304382324,0,train
195,26.406173706054688,0,validation
196,12.762083053588867,0,train
196,26.132625579833984,0,validation
197,12.166049003601074,0,train
197,26.287704467773438,0,validation
198,11.496925354003906,0,train
198,25.88445472717285,0,validation
199,11.566847801208496,0,train
199,25.980064392089844,0,validation
200,11.954146385192871,0,train
200,25.9698429107666,0,validation
201,11.687793731689453,0,train
201,25.616252899169922,0,validation
202,11.918301582336426,0,train
202,26.371469497680664,0,validation
203,12.921552658081055,0,train
203,26.81564712524414,0,validation
204,11.890379905700684,0,train
204,26.091188430786133,0,validation
205,12.054444313049316,0,train
205,26.263071060180664,0,validation
206,11.903949737548828,0,train
206,25.76077651977539,0,validation
207,11.884551048278809,0,train
207,26.070253372192383,0,validation
208,11.513065338134766,0,train
208,25.652265548706055,0,validation
209,11.521597862243652,0,train
209,25.714889526367188,0,validation
210,11.805322647094727,0,train
210,25.992141723632812,0,validation
211,12.559901237487793,0,train
211,26.126216888427734,0,validation
212,11.6512451171875,0,train
212,25.64773941040039,0,validation
213,11.384308815002441,0,train
213,26.143220901489258,0,validation
214,11.51507568359375,0,train
214,26.228261947631836,0,validation
215,11.405448913574219,0,train
215,25.686487197875977,0,validation
216,12.726696014404297,0,train
216,26.679880142211914,0,validation
217,11.932146072387695,0,train
217,25.812185287475586,0,validation
218,11.142613410949707,0,train
218,25.673587799072266,0,validation
219,11.63645076751709,0,train
219,26.12188720703125,0,validation
220,11.020967483520508,0,train
220,25.503042221069336,0,validation
221,11.722688674926758,0,train
221,25.856115341186523,0,validation
222,10.903947830200195,0,train
222,25.472646713256836,0,validation
223,11.52377700805664,0,train
223,26.212444305419922,0,validation
224,10.852270126342773,0,train
224,25.384157180786133,0,validation
225,10.968267440795898,0,train
225,25.454833984375,0,validation
226,11.0628080368042,0,train
226,25.507709503173828,0,validation
227,11.236016273498535,0,train
227,25.589767456054688,0,validation
228,11.440887451171875,0,train
228,25.95517349243164,0,validation
229,10.904732704162598,0,train
229,25.48968505859375,0,validation
230,11.536188125610352,0,train
230,25.903656005859375,0,validation
231,13.413420677185059,0,train
231,26.687353134155273,0,validation
232,11.233258247375488,0,train
232,25.547319412231445,0,validation
233,12.047021865844727,0,train
233,25.623380661010742,0,validation
234,11.551259994506836,0,train
234,25.49107551574707,0,validation
235,11.04688549041748,0,train
235,25.852340698242188,0,validation
236,10.495399475097656,0,train
236,25.28647232055664,0,validation
237,10.998550415039062,0,train
237,25.154375076293945,0,validation
238,12.332083702087402,0,train
238,25.668588638305664,0,validation
239,11.167015075683594,0,train
239,25.5167179107666,0,validation
240,11.144994735717773,0,train
240,25.441118240356445,0,validation
241,11.034589767456055,0,train
241,25.077272415161133,0,validation
242,10.85167121887207,0,train
242,25.26241111755371,0,validation
243,10.792938232421875,0,train
243,25.50713539123535,0,validation
244,11.203580856323242,0,train
244,25.128650665283203,0,validation
245,11.10997200012207,0,train
245,25.383085250854492,0,validation
246,11.905426025390625,0,train
246,25.15799331665039,0,validation
247,11.081524848937988,0,train
247,25.544214248657227,0,validation
248,10.837364196777344,0,train
248,25.843364715576172,0,validation
249,11.142078399658203,0,train
249,25.449735641479492,0,validation
250,11.1926908493042,0,train
250,25.346458435058594,0,validation
251,11.305619239807129,0,train
251,25.54302978515625,0,validation
252,11.446959495544434,0,train
252,25.517932891845703,0,validation
253,11.140844345092773,0,train
253,25.47952651977539,0,validation
254,11.636388778686523,0,train
254,25.78274154663086,0,validation
255,10.773260116577148,0,train
255,25.257001876831055,0,validation
256,11.354225158691406,0,train
256,25.170093536376953,0,validation
257,10.104455947875977,0,train
257,25.101335525512695,0,validation
258,11.04741382598877,0,train
258,25.68069076538086,0,validation
259,10.989821434020996,0,train
259,25.595617294311523,0,validation
260,11.013729095458984,0,train
260,25.232816696166992,0,validation
261,11.765482902526855,0,train
261,25.82784080505371,0,validation
262,11.90514087677002,0,train
262,25.879507064819336,0,validation
263,10.518506050109863,0,train
263,24.94419288635254,0,validation
264,9.976301193237305,0,train
264,25.037025451660156,0,validation
265,10.401805877685547,0,train
265,24.866680145263672,0,validation
266,10.307711601257324,0,train
266,25.08049201965332,0,validation
267,10.893266677856445,0,train
267,25.4449405670166,0,validation
268,10.569111824035645,0,train
268,24.98345947265625,0,validation
269,11.703045845031738,0,train
269,25.29149055480957,0,validation
270,10.852594375610352,0,train
270,25.106782913208008,0,validation
271,10.114065170288086,0,train
271,24.611085891723633,0,validation
272,10.346738815307617,0,train
272,24.787738800048828,0,validation
273,10.24649429321289,0,train
273,24.56939697265625,0,validation
274,9.814714431762695,0,train
274,24.719884872436523,0,validation
275,9.994243621826172,0,train
275,24.895462036132812,0,validation
276,10.956896781921387,0,train
276,25.557762145996094,0,validation
277,10.412485122680664,0,train
277,24.850038528442383,0,validation
278,9.722683906555176,0,train
278,25.165857315063477,0,validation
279,10.562721252441406,0,train
279,24.9696044921875,0,validation
280,9.925475120544434,0,train
280,24.839277267456055,0,validation
281,10.4896240234375,0,train
281,25.10214614868164,0,validation
282,9.90410041809082,0,train
282,24.7178897857666,0,validation
283,10.344228744506836,0,train
283,25.814584732055664,0,validation
284,9.579582214355469,0,train
284,24.517662048339844,0,validation
285,9.961068153381348,0,train
285,25.026395797729492,0,validation
286,9.869196891784668,0,train
286,24.847009658813477,0,validation
287,10.33558177947998,0,train
287,24.69852066040039,0,validation
288,10.324283599853516,0,train
288,25.168140411376953,0,validation
289,9.975255966186523,0,train
289,25.05362319946289,0,validation
290,10.778470993041992,0,train
290,25.16822624206543,0,validation
291,10.328051567077637,0,train
291,24.738452911376953,0,validation
292,10.387336730957031,0,train
292,24.95965576171875,0,validation
293,10.06045913696289,0,train
293,24.816587448120117,0,validation
294,11.808834075927734,0,train
294,25.363920211791992,0,validation
295,9.616183280944824,0,train
295,24.666372299194336,0,validation
296,10.216053009033203,0,train
296,24.69959831237793,0,validation
297,10.30359172821045,0,train
297,24.94524574279785,0,validation
298,10.196322441101074,0,train
298,24.518281936645508,0,validation
299,10.756562232971191,0,train
299,24.940298080444336,0,validation
300,10.347617149353027,0,train
300,24.790037155151367,0,validation
301,9.62885856628418,0,train
301,24.368743896484375,0,validation
302,9.968744277954102,0,train
302,24.730924606323242,0,validation
303,10.744147300720215,0,train
303,24.94489860534668,0,validation
304,11.127140998840332,0,train
304,24.848148345947266,0,validation
305,9.350996971130371,0,train
305,24.53847885131836,0,validation
306,9.654251098632812,0,train
306,24.60447883605957,0,validation
307,10.180806159973145,0,train
307,24.841909408569336,0,validation
308,9.701745986938477,0,train
308,24.38627815246582,0,validation
309,10.09792709350586,0,train
309,24.697786331176758,0,validation
310,9.442055702209473,0,train
310,24.920896530151367,0,validation
311,9.901066780090332,0,train
311,24.14060401916504,0,validation
312,9.59799861907959,0,train
312,24.674251556396484,0,validation
313,9.357246398925781,0,train
313,24.488712310791016,0,validation
314,9.454395294189453,0,train
314,24.218584060668945,0,validation
315,10.2262544631958,0,train
315,24.39057731628418,0,validation
316,9.564041137695312,0,train
316,23.788158416748047,0,validation
317,9.61190414428711,0,train
317,24.22726058959961,0,validation
318,9.228610038757324,0,train
318,24.745086669921875,0,validation
319,10.350197792053223,0,train
319,24.81516456604004,0,validation
320,9.185389518737793,0,train
320,24.607254028320312,0,validation
321,10.40811538696289,0,train
321,24.85365867614746,0,validation
322,9.678901672363281,0,train
322,24.310094833374023,0,validation
323,9.629185676574707,0,train
323,24.567514419555664,0,validation
324,9.675959587097168,0,train
324,24.522260665893555,0,validation
325,11.184350967407227,0,train
325,24.84335708618164,0,validation
326,9.352996826171875,0,train
326,24.059892654418945,0,validation
327,9.319459915161133,0,train
327,24.312225341796875,0,validation
328,8.80776309967041,0,train
328,24.03705596923828,0,validation
329,10.46180534362793,0,train
329,24.805898666381836,0,validation
330,11.378776550292969,0,train
330,25.257299423217773,0,validation
331,10.021260261535645,0,train
331,24.488174438476562,0,validation
332,10.004925727844238,0,train
332,24.667205810546875,0,validation
333,10.438490867614746,0,train
333,24.780561447143555,0,validation
334,9.714129447937012,0,train
334,23.84646987915039,0,validation
335,9.828836441040039,0,train
335,24.283239364624023,0,validation
336,9.384538650512695,0,train
336,24.37885856628418,0,validation
337,9.45923900604248,0,train
337,23.69850730895996,0,validation
338,10.069019317626953,0,train
338,24.299877166748047,0,validation
339,9.6588716506958,0,train
339,24.076900482177734,0,validation
340,8.602572441101074,0,train
340,23.789926528930664,0,validation
341,8.625452041625977,0,train
341,23.89925193786621,0,validation
342,9.262471199035645,0,train
342,23.97516632080078,0,validation
343,9.077768325805664,0,train
343,24.22637939453125,0,validation
344,10.294096946716309,0,train
344,24.409269332885742,0,validation
345,9.54101276397705,0,train
345,24.066795349121094,0,validation
346,9.646880149841309,0,train
346,24.4564266204834,0,validation
347,11.044625282287598,0,train
347,24.96411895751953,0,validation
348,9.94868278503418,0,train
348,24.681236267089844,0,validation
349,9.00053882598877,0,train
349,24.055932998657227,0,validation
350,9.11721134185791,0,train
350,24.25649642944336,0,validation
351,9.401129722595215,0,train
351,24.249330520629883,0,validation
352,9.275935173034668,0,train
352,23.910808563232422,0,validation
353,9.959895133972168,0,train
353,24.07193946838379,0,validation
354,9.008018493652344,0,train
354,23.933103561401367,0,validation
355,9.292364120483398,0,train
355,24.05450439453125,0,validation
356,9.505658149719238,0,train
356,23.71849822998047,0,validation
357,8.654903411865234,0,train
357,23.839513778686523,0,validation
358,9.263386726379395,0,train
358,23.996854782104492,0,validation
359,9.94259262084961,0,train
359,24.600688934326172,0,validation
360,8.451794624328613,0,train
360,23.738534927368164,0,validation
361,9.469219207763672,0,train
361,23.614084243774414,0,validation
362,9.673958778381348,0,train
362,24.104721069335938,0,validation
363,9.846724510192871,0,train
363,24.696895599365234,0,validation
364,8.850920677185059,0,train
364,24.3367862701416,0,validation
365,8.97509765625,0,train
365,24.162473678588867,0,validation
366,8.92268180847168,0,train
366,23.78831672668457,0,validation
367,8.825642585754395,0,train
367,23.80117416381836,0,validation
368,9.004794120788574,0,train
368,24.226253509521484,0,validation
369,8.955216407775879,0,train
369,23.869007110595703,0,validation
370,8.517781257629395,0,train
370,23.857479095458984,0,validation
371,10.227165222167969,0,train
371,24.45920181274414,0,validation
372,8.917694091796875,0,train
372,23.603647232055664,0,validation
373,8.858887672424316,0,train
373,23.821409225463867,0,validation
374,8.643607139587402,0,train
374,23.894195556640625,0,validation
375,9.528608322143555,0,train
375,23.491962432861328,0,validation
376,8.974604606628418,0,train
376,23.857688903808594,0,validation
377,8.880767822265625,0,train
377,23.4392032623291,0,validation
378,9.10663890838623,0,train
378,23.4813289642334,0,validation
379,9.083736419677734,0,train
379,24.36142349243164,0,validation
380,9.609517097473145,0,train
380,24.45013999938965,0,validation
381,9.40218734741211,0,train
381,24.010343551635742,0,validation
382,9.551466941833496,0,train
382,24.84491539001465,0,validation
383,9.424422264099121,0,train
383,24.006866455078125,0,validation
384,10.504977226257324,0,train
384,24.83134651184082,0,validation
385,8.94898509979248,0,train
385,24.022655487060547,0,validation
386,9.217791557312012,0,train
386,23.83676528930664,0,validation
387,8.764656066894531,0,train
387,23.851425170898438,0,validation
388,10.047392845153809,0,train
388,23.586082458496094,0,validation
389,8.567675590515137,0,train
389,24.035940170288086,0,validation
390,9.023423194885254,0,train
390,23.76612091064453,0,validation
391,8.332491874694824,0,train
391,23.365306854248047,0,validation
392,8.75924015045166,0,train
392,24.22707176208496,0,validation
393,8.587907791137695,0,train
393,23.524736404418945,0,validation
394,9.28964614868164,0,train
394,23.541547775268555,0,validation
395,9.650026321411133,0,train
395,24.11326789855957,0,validation
396,8.620458602905273,0,train
396,24.05494499206543,0,validation
397,9.462218284606934,0,train
397,24.027441024780273,0,validation
398,9.104626655578613,0,train
398,23.59844398498535,0,validation
399,9.45594310760498,0,train
399,24.25469398498535,0,validation
400,8.669698715209961,0,train
400,23.55152130126953,0,validation
401,8.761950492858887,0,train
401,23.373064041137695,0,validation
402,9.495078086853027,0,train
402,23.951370239257812,0,validation
403,8.696650505065918,0,train
403,23.51846694946289,0,validation
404,8.8624906539917,0,train
404,23.565237045288086,0,validation
405,8.936982154846191,0,train
405,23.813766479492188,0,validation
406,8.239551544189453,0,train
406,23.642776489257812,0,validation
407,9.686087608337402,0,train
407,24.084232330322266,0,validation
408,8.64247989654541,0,train
408,23.525787353515625,0,validation
409,8.788230895996094,0,train
409,23.544164657592773,0,validation
410,9.349517822265625,0,train
410,24.007099151611328,0,validation
411,8.47581672668457,0,train
411,23.470916748046875,0,validation
412,8.357268333435059,0,train
412,23.16032600402832,0,validation
413,8.780867576599121,0,train
413,23.349660873413086,0,validation
414,8.920175552368164,0,train
414,23.380735397338867,0,validation
415,9.03368091583252,0,train
415,23.731605529785156,0,validation
416,9.141736030578613,0,train
416,23.517595291137695,0,validation
417,8.441058158874512,0,train
417,23.19964599609375,0,validation
418,8.973191261291504,0,train
418,23.755924224853516,0,validation
419,8.809930801391602,0,train
419,23.70012855529785,0,validation
420,9.078933715820312,0,train
420,23.54671287536621,0,validation
421,8.611434936523438,0,train
421,23.410493850708008,0,validation
422,8.374299049377441,0,train
422,23.476177215576172,0,validation
423,8.142227172851562,0,train
423,23.391984939575195,0,validation
424,8.074556350708008,0,train
424,23.283714294433594,0,validation
425,9.119919776916504,0,train
425,23.689830780029297,0,validation
426,9.515693664550781,0,train
426,23.335010528564453,0,validation
427,7.848848819732666,0,train
427,23.196918487548828,0,validation
428,8.253288269042969,0,train
428,23.215656280517578,0,validation
429,8.833659172058105,0,train
429,23.69336700439453,0,validation
430,9.17131233215332,0,train
430,23.676136016845703,0,validation
431,8.70357894897461,0,train
431,23.45920753479004,0,validation
432,8.79097843170166,0,train
432,23.621538162231445,0,validation
433,9.248367309570312,0,train
433,23.605979919433594,0,validation
434,8.383049011230469,0,train
434,23.069726943969727,0,validation
435,8.674062728881836,0,train
435,23.668519973754883,0,validation
436,8.131270408630371,0,train
436,23.32265853881836,0,validation
437,9.196633338928223,0,train
437,23.382699966430664,0,validation
438,8.331598281860352,0,train
438,23.05392837524414,0,validation
439,8.6257905960083,0,train
439,23.37424087524414,0,validation
440,9.47037124633789,0,train
440,24.376760482788086,0,validation
441,9.061306953430176,0,train
441,23.738954544067383,0,validation
442,8.294624328613281,0,train
442,23.506872177124023,0,validation
443,8.526300430297852,0,train
443,23.56282615661621,0,validation
444,8.202672958374023,0,train
444,23.375041961669922,0,validation
445,8.582701683044434,0,train
445,23.900583267211914,0,validation
446,7.915408611297607,0,train
446,23.120155334472656,0,validation
447,9.387635231018066,0,train
447,23.65070152282715,0,validation
448,8.904022216796875,0,train
448,23.25442123413086,0,validation
449,7.930070400238037,0,train
449,23.118560791015625,0,validation
450,9.175261497497559,0,train
450,23.456398010253906,0,validation
451,8.483132362365723,0,train
451,23.546070098876953,0,validation
452,8.344168663024902,0,train
452,23.58495330810547,0,validation
453,8.6941556930542,0,train
453,23.344533920288086,0,validation
454,8.849263191223145,0,train
454,23.605060577392578,0,validation
455,7.77855920791626,0,train
455,23.13667869567871,0,validation
456,8.046561241149902,0,train
456,23.674131393432617,0,validation
457,8.11376953125,0,train
457,23.16464614868164,0,validation
458,9.132583618164062,0,train
458,23.565187454223633,0,validation
459,8.409791946411133,0,train
459,23.453948974609375,0,validation
460,8.906007766723633,0,train
460,23.79542350769043,0,validation
461,9.142972946166992,0,train
461,23.53209686279297,0,validation
462,8.301542282104492,0,train
462,23.555389404296875,0,validation
463,8.898880958557129,0,train
463,23.152015686035156,0,validation
464,8.648317337036133,0,train
464,23.31637191772461,0,validation
465,8.61540699005127,0,train
465,23.719837188720703,0,validation
466,8.537520408630371,0,train
466,23.84905242919922,0,validation
467,7.881040573120117,0,train
467,23.493576049804688,0,validation
468,9.040020942687988,0,train
468,23.661731719970703,0,validation
469,9.075559616088867,0,train
469,23.951601028442383,0,validation
470,10.326210975646973,0,train
470,24.517444610595703,0,validation
471,8.219106674194336,0,train
471,23.09638023376465,0,validation
472,9.700286865234375,0,train
472,24.279630661010742,0,validation
473,8.10376262664795,0,train
473,23.404682159423828,0,validation
474,8.217090606689453,0,train
474,23.67064666748047,0,validation
475,8.384385108947754,0,train
475,23.336326599121094,0,validation
476,7.594478130340576,0,train
476,23.146244049072266,0,validation
477,7.936017990112305,0,train
477,23.440492630004883,0,validation
478,7.956443786621094,0,train
478,23.028669357299805,0,validation
479,9.059443473815918,0,train
479,24.108619689941406,0,validation
480,8.596382141113281,0,train
480,23.186416625976562,0,validation
481,9.31557559967041,0,train
481,23.40825080871582,0,validation
482,8.560101509094238,0,train
